duration,station_A_id,station_A_name,station_B_id,station_B_name,bike_id,user_type,user_birth_year,user_gender,tire_sizes
9 minutes,22,Howard St at Beale St,43,San Francisco Public Library (Grove St at Hyde St),4637,Customer,1987,Male,29.0
7 minutes,81,Berry St at 4th St,126,Esprit Park,2168,Subscriber,1986,Male,29.0
5 minutes,5,Powell St BART Station (Market St at 5th St),58,Market St at 10th St,4736,Subscriber,1999,Female,29.0
26 minutes,81,Berry St at 4th St,28,The Embarcadero at Bryant St,4746,Customer,1998,Female,26.0
8 minutes,3,Powell St BART Station (Market St at 4th St),30,San Francisco Caltrain (Townsend St at 4th St),2955,Subscriber,1971,Male,26.0
9 minutes,16,Steuart St at Market St,364,China Basin St at 3rd St,4772,Customer,1983,Male,27.0
18 minutes,81,Berry St at 4th St,15,San Francisco Ferry Building (Harry Bridges Plaza),2576,Subscriber,1958,Male,26.0
5 minutes,3,Powell St BART Station (Market St at 4th St),321,5th St at Folsom,1423,Subscriber,1976,Female,27.0
19 minutes,3,Powell St BART Station (Market St at 4th St),72,Page St at Scott St,5370,Customer,1986,Male,26.0
9 minutes,5,Powell St BART Station (Market St at 5th St),11,Davis St at Jackson St,4979,Subscriber,1971,Male,26.0
10 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),364,China Basin St at 3rd St,5136,Subscriber,1996,Female,26.0
8 minutes,16,Steuart St at Market St,30,San Francisco Caltrain (Townsend St at 4th St),5339,Subscriber,1983,Male,27.0
9 minutes,16,Steuart St at Market St,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),4965,Subscriber,1966,Male,26.0
8 minutes,81,Berry St at 4th St,15,San Francisco Ferry Building (Harry Bridges Plaza),2682,Subscriber,1979,Male,27.0
11 minutes,30,San Francisco Caltrain (Townsend St at 4th St),323,Broadway at Kearny,5408,Subscriber,1989,Female,27.0
12 minutes,30,San Francisco Caltrain (Townsend St at 4th St),10,Washington St at Kearny St,5229,Subscriber,1986,Male,26.0
7 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),50,2nd St at Townsend St,5264,Customer,1984,Male,26.0
13 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),126,Esprit Park,4751,Subscriber,1989,Female,26.0
9 minutes,3,Powell St BART Station (Market St at 4th St),86,Market St at Dolores St,5356,Subscriber,1988,Male,27.0
11 minutes,21,Montgomery St BART Station (Market St at 2nd St),60,8th St at Ringold St,4337,Subscriber,1988,Female,26.0
9 minutes,16,Steuart St at Market St,30,San Francisco Caltrain (Townsend St at 4th St),4390,Subscriber,1993,Male,29.0
10 minutes,16,Steuart St at Market St,30,San Francisco Caltrain (Townsend St at 4th St),4557,Subscriber,1985,Male,26.0
6 minutes,81,Berry St at 4th St,37,2nd St at Folsom St,5431,Subscriber,1992,Male,26.0
8 minutes,30,San Francisco Caltrain (Townsend St at 4th St),77,11th St at Natoma St,5463,Subscriber,1983,Male,26.0
6 minutes,5,Powell St BART Station (Market St at 5th St),62,Victoria Manalo Draves Park,5005,Subscriber,1983,Male,27.0
7 minutes,3,Powell St BART Station (Market St at 4th St),22,Howard St at Beale St,4848,Subscriber,1983,Male,26.0
5 minutes,3,Powell St BART Station (Market St at 4th St),37,2nd St at Folsom St,3669,Customer,1987,Male,26.0
3 minutes,21,Montgomery St BART Station (Market St at 2nd St),15,San Francisco Ferry Building (Harry Bridges Plaza),5350,Subscriber,1982,Other,26.0
9 minutes,81,Berry St at 4th St,15,San Francisco Ferry Building (Harry Bridges Plaza),1639,Subscriber,1974,Female,29.0
2 minutes,21,Montgomery St BART Station (Market St at 2nd St),13,Commercial St at Montgomery St,5029,Subscriber,1995,Male,26.0
10 minutes,3,Powell St BART Station (Market St at 4th St),67,San Francisco Caltrain Station 2  (Townsend St at 4th St),4320,Subscriber,1982,Female,27.0
19 minutes,3,Powell St BART Station (Market St at 4th St),129,Harrison St at 20th St,2321,Subscriber,1970,Male,27.0
2 minutes,30,San Francisco Caltrain (Townsend St at 4th St),81,Berry St at 4th St,5097,Subscriber,1983,Male,27.0
14 minutes,16,Steuart St at Market St,383,Golden Gate Ave at Franklin St,5368,Subscriber,1985,Male,27.0
8 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),81,Berry St at 4th St,5431,Subscriber,1982,Female,26.0
16 minutes,16,Steuart St at Market St,75,Market St at Franklin St,5001,Subscriber,1990,Male,29.0
8 minutes,3,Powell St BART Station (Market St at 4th St),11,Davis St at Jackson St,1252,Subscriber,1984,Male,29.0
4 minutes,30,San Francisco Caltrain (Townsend St at 4th St),89,Division St at Potrero Ave,4717,Subscriber,1994,Male,29.0
10 minutes,22,Howard St at Beale St,64,5th St at Brannan St,2907,Subscriber,1978,Male,26.0
12 minutes,21,Montgomery St BART Station (Market St at 2nd St),114,Rhode Island St at 17th St,2977,Subscriber,1986,Male,27.0
3 minutes,21,Montgomery St BART Station (Market St at 2nd St),22,Howard St at Beale St,5529,Subscriber,1963,Male,26.0
10 minutes,81,Berry St at 4th St,350,8th St at Brannan St,5548,Subscriber,1978,Female,27.0
4 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),6,The Embarcadero at Sansome St,5339,Subscriber,1977,Male,27.0
6 minutes,30,San Francisco Caltrain (Townsend St at 4th St),24,Spear St at Folsom St,4615,Subscriber,1985,Male,27.0
11 minutes,5,Powell St BART Station (Market St at 5th St),76,McCoppin St at Valencia St,459,Subscriber,1977,Male,26.0
19 minutes,16,Steuart St at Market St,130,22nd St Caltrain Station,2706,Subscriber,1952,Male,26.0
6 minutes,16,Steuart St at Market St,3,Powell St BART Station (Market St at 4th St),4848,Customer,1978,Male,26.0
5 minutes,81,Berry St at 4th St,47,4th St at Harrison St,5280,Subscriber,1976,Male,26.0
147 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),15,San Francisco Ferry Building (Harry Bridges Plaza),4977,Customer,1948,Male,29.0
11 minutes,22,Howard St at Beale St,92,Mission Bay Kids Park,1220,Subscriber,1991,Female,26.0
8 minutes,16,Steuart St at Market St,30,San Francisco Caltrain (Townsend St at 4th St),4574,Subscriber,1966,Male,26.0
15 minutes,16,Steuart St at Market St,126,Esprit Park,4725,Subscriber,1994,Male,26.0
20 minutes,81,Berry St at 4th St,127,Valencia St at 21st St,4752,Subscriber,1987,Male,26.0
6 minutes,81,Berry St at 4th St,27,Beale St at Harrison St,5567,Subscriber,1985,Male,26.0
6 minutes,3,Powell St BART Station (Market St at 4th St),61,Howard St at 8th St,4762,Subscriber,1983,Male,26.0
4 minutes,22,Howard St at Beale St,28,The Embarcadero at Bryant St,4926,Subscriber,1981,Male,26.0
23 minutes,16,Steuart St at Market St,377,Fell St at Stanyan St,4826,Subscriber,1990,Female,26.0
9 minutes,81,Berry St at 4th St,15,San Francisco Ferry Building (Harry Bridges Plaza),5044,Subscriber,1976,Female,27.0
12 minutes,21,Montgomery St BART Station (Market St at 2nd St),74,Laguna St at Hayes St,1809,Subscriber,1990,Male,26.0
9 minutes,21,Montgomery St BART Station (Market St at 2nd St),371,Lombard St at Columbus Ave,1931,Subscriber,1991,Male,26.0
3 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),28,The Embarcadero at Bryant St,5298,Subscriber,1965,Male,29.0
17 minutes,5,Powell St BART Station (Market St at 5th St),121,Mission Playground,4997,Subscriber,1982,Female,26.0
15 minutes,3,Powell St BART Station (Market St at 4th St),90,Townsend St at 7th St,783,Customer,1968,Male,27.0
11 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),67,San Francisco Caltrain Station 2  (Townsend St at 4th St),4344,Subscriber,1977,Female,26.0
4 minutes,21,Montgomery St BART Station (Market St at 2nd St),15,San Francisco Ferry Building (Harry Bridges Plaza),1518,Subscriber,1975,Male,26.0
9 minutes,16,Steuart St at Market St,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),5307,Subscriber,1987,Male,27.0
6 minutes,81,Berry St at 4th St,16,Steuart St at Market St,4878,Subscriber,1987,Male,26.0
7 minutes,81,Berry St at 4th St,15,San Francisco Ferry Building (Harry Bridges Plaza),4631,Subscriber,1974,Male,26.0
7 minutes,5,Powell St BART Station (Market St at 5th St),15,San Francisco Ferry Building (Harry Bridges Plaza),5328,Subscriber,1988,Male,29.0
7 minutes,21,Montgomery St BART Station (Market St at 2nd St),30,San Francisco Caltrain (Townsend St at 4th St),572,Subscriber,1967,Male,27.0
13 minutes,30,San Francisco Caltrain (Townsend St at 4th St),97,14th St at Mission St,133,Subscriber,1984,Male,29.0
6 minutes,22,Howard St at Beale St,15,San Francisco Ferry Building (Harry Bridges Plaza),2917,Subscriber,1979,Female,29.0
15 minutes,16,Steuart St at Market St,130,22nd St Caltrain Station,4957,Subscriber,1968,Male,27.0
8 minutes,21,Montgomery St BART Station (Market St at 2nd St),321,5th St at Folsom,5370,Subscriber,1994,Male,26.0
5 minutes,3,Powell St BART Station (Market St at 4th St),61,Howard St at 8th St,5028,Subscriber,1986,Male,26.0
10 minutes,22,Howard St at Beale St,30,San Francisco Caltrain (Townsend St at 4th St),1537,Subscriber,1980,Female,26.0
9 minutes,22,Howard St at Beale St,30,San Francisco Caltrain (Townsend St at 4th St),3670,Subscriber,1973,Male,26.0
13 minutes,30,San Francisco Caltrain (Townsend St at 4th St),97,14th St at Mission St,5377,Subscriber,1996,Female,26.0
7 minutes,3,Powell St BART Station (Market St at 4th St),28,The Embarcadero at Bryant St,5296,Subscriber,1981,Male,29.0
9 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),30,San Francisco Caltrain (Townsend St at 4th St),4717,Subscriber,1977,Male,29.0
8 minutes,22,Howard St at Beale St,30,San Francisco Caltrain (Townsend St at 4th St),5229,Subscriber,1965,Male,26.0
6 minutes,81,Berry St at 4th St,16,Steuart St at Market St,5368,Subscriber,1992,Male,27.0
7 minutes,22,Howard St at Beale St,364,China Basin St at 3rd St,5357,Subscriber,1990,Female,27.0
21 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),59,S Van Ness Ave at Market St,4452,Customer,1988,Female,27.0
21 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),59,S Van Ness Ave at Market St,4337,Customer,1998,Female,26.0
10 minutes,21,Montgomery St BART Station (Market St at 2nd St),58,Market St at 10th St,3319,Subscriber,2000,Female,26.0
4 minutes,3,Powell St BART Station (Market St at 4th St),5,Powell St BART Station (Market St at 5th St),1188,Subscriber,1982,Female,27.0
8 minutes,22,Howard St at Beale St,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),5323,Subscriber,1972,Male,29.0
21 minutes,3,Powell St BART Station (Market St at 4th St),349,Howard St at Mary St,4671,Subscriber,1985,Male,26.0
10 minutes,21,Montgomery St BART Station (Market St at 2nd St),30,San Francisco Caltrain (Townsend St at 4th St),133,Subscriber,1977,Male,29.0
4 minutes,21,Montgomery St BART Station (Market St at 2nd St),284,Yerba Buena Center for the Arts (Howard St at 3rd St),3429,Subscriber,1957,Male,27.0
15 minutes,22,Howard St at Beale St,116,Mississippi St at 17th St,5325,Subscriber,1966,Male,26.0
8 minutes,81,Berry St at 4th St,15,San Francisco Ferry Building (Harry Bridges Plaza),5440,Subscriber,1982,Male,27.0
10 minutes,81,Berry St at 4th St,22,Howard St at Beale St,5229,Subscriber,1983,Male,26.0
5 minutes,30,San Francisco Caltrain (Townsend St at 4th St),90,Townsend St at 7th St,5343,Subscriber,1985,Female,26.0
6 minutes,81,Berry St at 4th St,28,The Embarcadero at Bryant St,4743,Subscriber,1992,Male,26.0
4 minutes,22,Howard St at Beale St,50,2nd St at Townsend St,5306,Subscriber,1990,Female,26.0
14 minutes,22,Howard St at Beale St,129,Harrison St at 20th St,5418,Subscriber,1990,Male,26.0
13 minutes,30,San Francisco Caltrain (Townsend St at 4th St),17,Embarcadero BART Station (Beale St at Market St),5105,Subscriber,1997,Male,26.0
4 minutes,30,San Francisco Caltrain (Townsend St at 4th St),49,S Park St at 3rd St,4609,Subscriber,1973,Female,27.0
11 minutes,3,Powell St BART Station (Market St at 4th St),126,Esprit Park,5572,Subscriber,1973,Male,26.0
7 minutes,21,Montgomery St BART Station (Market St at 2nd St),67,San Francisco Caltrain Station 2  (Townsend St at 4th St),4712,Subscriber,1972,Male,27.0
5 minutes,21,Montgomery St BART Station (Market St at 2nd St),47,4th St at Harrison St,2053,Subscriber,1990,Male,26.0
49 minutes,21,Montgomery St BART Station (Market St at 2nd St),20,Mechanics Monument Plaza (Market St at Bush St),2672,Customer,1981,Male,26.0
7 minutes,3,Powell St BART Station (Market St at 4th St),49,S Park St at 3rd St,5282,Subscriber,1967,Male,27.0
8 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),66,3rd St at Townsend St,5383,Subscriber,1985,Female,29.0
2 minutes,30,San Francisco Caltrain (Townsend St at 4th St),66,3rd St at Townsend St,5173,Subscriber,1978,Male,29.0
16 minutes,21,Montgomery St BART Station (Market St at 2nd St),52,McAllister St at Baker St,4798,Customer,1988,Female,29.0
6 minutes,16,Steuart St at Market St,30,San Francisco Caltrain (Townsend St at 4th St),5173,Subscriber,1995,Male,29.0
81 minutes,5,Powell St BART Station (Market St at 5th St),29,O'Farrell St at Divisadero St,4969,Customer,1976,Male,27.0
86 minutes,5,Powell St BART Station (Market St at 5th St),29,O'Farrell St at Divisadero St,5162,Customer,1982,Male,27.0
8 minutes,21,Montgomery St BART Station (Market St at 2nd St),30,San Francisco Caltrain (Townsend St at 4th St),5377,Subscriber,1982,Male,26.0
13 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),355,23rd St at Tennessee St,4877,Subscriber,1988,Other,26.0
10 minutes,22,Howard St at Beale St,92,Mission Bay Kids Park,5217,Subscriber,1987,Female,27.0
38 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),371,Lombard St at Columbus Ave,5517,Customer,1988,Female,29.0
40 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),371,Lombard St at Columbus Ave,5545,Customer,1989,Female,29.0
39 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),371,Lombard St at Columbus Ave,5069,Customer,1989,Female,26.0
6 minutes,22,Howard St at Beale St,324,Union Square (Powell St at Post St),5050,Subscriber,1990,Male,26.0
6 minutes,3,Powell St BART Station (Market St at 4th St),60,8th St at Ringold St,4712,Subscriber,1993,Male,27.0
3 minutes,81,Berry St at 4th St,91,Berry St at King St,4631,Subscriber,1990,Female,26.0
3 minutes,3,Powell St BART Station (Market St at 4th St),36,Folsom St at 3rd St,5288,Subscriber,1981,Male,27.0
2 minutes,5,Powell St BART Station (Market St at 5th St),3,Powell St BART Station (Market St at 4th St),3610,Subscriber,1995,Male,27.0
12 minutes,30,San Francisco Caltrain (Townsend St at 4th St),109,17th St at Valencia St,2548,Subscriber,1985,Male,26.0
4 minutes,5,Powell St BART Station (Market St at 5th St),3,Powell St BART Station (Market St at 4th St),2035,Subscriber,1974,Male,27.0
5 minutes,21,Montgomery St BART Station (Market St at 2nd St),284,Yerba Buena Center for the Arts (Howard St at 3rd St),4450,Subscriber,1972,Male,26.0
6 minutes,81,Berry St at 4th St,27,Beale St at Harrison St,5377,Subscriber,1995,Male,26.0
3 minutes,3,Powell St BART Station (Market St at 4th St),3,Powell St BART Station (Market St at 4th St),766,Customer,1996,Female,27.0
2 minutes,5,Powell St BART Station (Market St at 5th St),34,Father Alfred E Boeddeker Park,3646,Subscriber,1981,Male,29.0
17 minutes,16,Steuart St at Market St,284,Yerba Buena Center for the Arts (Howard St at 3rd St),5576,Customer,1986,Female,26.0
3 minutes,30,San Francisco Caltrain (Townsend St at 4th St),63,Bryant St at 6th St,5282,Subscriber,1976,Male,27.0
8 minutes,3,Powell St BART Station (Market St at 4th St),42,San Francisco City Hall (Polk St at Grove St),5286,Subscriber,1983,Female,29.0
10 minutes,5,Powell St BART Station (Market St at 5th St),66,3rd St at Townsend St,3237,Customer,1967,Female,29.0
6 minutes,22,Howard St at Beale St,3,Powell St BART Station (Market St at 4th St),5084,Subscriber,1988,Male,26.0
12 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),58,Market St at 10th St,5354,Subscriber,1986,Male,27.0
3 minutes,16,Steuart St at Market St,28,The Embarcadero at Bryant St,5482,Subscriber,1987,Male,26.0
5 minutes,81,Berry St at 4th St,90,Townsend St at 7th St,5292,Subscriber,1986,Male,27.0
57 minutes,3,Powell St BART Station (Market St at 4th St),3,Powell St BART Station (Market St at 4th St),5288,Subscriber,1983,Male,27.0
3 minutes,3,Powell St BART Station (Market St at 4th St),5,Powell St BART Station (Market St at 5th St),2035,Subscriber,1974,Male,27.0
3 minutes,30,San Francisco Caltrain (Townsend St at 4th St),90,Townsend St at 7th St,4452,Subscriber,1990,Male,27.0
12 minutes,21,Montgomery St BART Station (Market St at 2nd St),74,Laguna St at Hayes St,4944,Subscriber,1991,Female,26.0
8 minutes,16,Steuart St at Market St,343,Bryant St at 2nd St,4838,Customer,1979,Female,26.0
16 minutes,21,Montgomery St BART Station (Market St at 2nd St),114,Rhode Island St at 17th St,4397,Subscriber,1970,Male,26.0
16 minutes,30,San Francisco Caltrain (Townsend St at 4th St),380,Masonic Ave at Turk St,4924,Subscriber,1991,Male,27.0
17 minutes,81,Berry St at 4th St,3,Powell St BART Station (Market St at 4th St),5286,Subscriber,1978,Male,29.0
4 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),6,The Embarcadero at Sansome St,5460,Subscriber,1984,Male,26.0
4 minutes,21,Montgomery St BART Station (Market St at 2nd St),4,Cyril Magnin St at Ellis St,4987,Subscriber,1989,Male,26.0
8 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),15,San Francisco Ferry Building (Harry Bridges Plaza),5460,Subscriber,1991,Other,26.0
8 minutes,5,Powell St BART Station (Market St at 5th St),11,Davis St at Jackson St,4617,Subscriber,1994,Male,26.0
18 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),110,17th & Folsom Street Park (17th St at Folsom St),5247,Subscriber,1986,Male,26.0
9 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),81,Berry St at 4th St,5292,Subscriber,1962,Male,27.0
10 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),349,Howard St at Mary St,4946,Subscriber,1978,Male,29.0
1 minutes,22,Howard St at Beale St,17,Embarcadero BART Station (Beale St at Market St),4452,Subscriber,1985,Male,27.0
10 minutes,30,San Francisco Caltrain (Townsend St at 4th St),61,Howard St at 8th St,4315,Subscriber,1987,Other,27.0
27 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),6,The Embarcadero at Sansome St,4356,Customer,1988,Female,29.0
